Morphology: data_0.5_2.8_000380
STAT_n 65536
STAT_e 2171
STAT_n_D 32818
STAT_n_A 32718
STAT_CC_D 3
STAT_CC_A 2
STAT_CC_D_An 1
STAT_CC_A_Ca 1
ABS_wf_D 0.3000417589060818
ABS_f_D 0.500762939453125
DISS_f10_D 0.5336400755682857
DISS_wf10_D 0.2704108235114687
CT_f_e_conn 0.7438968217411331
CT_f_conn_D_An 0.8805228837832897
CT_f_conn_A_Ca 0.9042423130998227
CT_e_conn 1615
CT_e_D_An 1871
CT_e_A_Ca 1923
CT_n_D_adj_An 512
CT_n_A_adj_Ca 512
CT_f_D_tort1 0.6753988303284078
CT_f_A_tort1 0.588135879668751
