Morphology: data_0.586_2.8_000280
STAT_n 65536
STAT_e 2655
STAT_n_D 25982
STAT_n_A 39554
STAT_CC_D 12
STAT_CC_A 1
STAT_CC_D_An 1
STAT_CC_A_Ca 1
ABS_wf_D 0.2438795938697451
ABS_f_D 0.396453857421875
DISS_f10_D 0.6872065275960281
DISS_wf10_D 0.36957773977550235
CT_f_e_conn 0.38267419962335214
CT_f_conn_D_An 0.46859364175198215
CT_f_conn_A_Ca 1.0
CT_e_conn 1016
CT_e_D_An 1015
CT_e_A_Ca 2695
CT_n_D_adj_An 512
CT_n_A_adj_Ca 512
CT_f_D_tort1 0.9040657084188912
CT_f_A_tort1 0.49719370986499467
