Morphology: data_0.572_3.8_006980
STAT_n 65536
STAT_e 1814
STAT_n_D 28207
STAT_n_A 37329
STAT_CC_D 5
STAT_CC_A 1
STAT_CC_D_An 1
STAT_CC_A_Ca 1
ABS_wf_D 0.2474244021635515
ABS_f_D 0.4304046630859375
DISS_f10_D 0.4769738008295813
DISS_wf10_D 0.25307136205833985
CT_f_e_conn 0.33076074972436603
CT_f_conn_D_An 0.22671677243237495
CT_f_conn_A_Ca 1.0
CT_e_conn 600
CT_e_D_An 600
CT_e_A_Ca 1826
CT_n_D_adj_An 512
CT_n_A_adj_Ca 512
CT_f_D_tort1 1.0
CT_f_A_tort1 0.49420021966835437
