Morphology: data_0.586_3.6_007220
STAT_n 65536
STAT_e 1854
STAT_n_D 27221
STAT_n_A 38315
STAT_CC_D 7
STAT_CC_A 1
STAT_CC_D_An 1
STAT_CC_A_Ca 1
ABS_wf_D 0.24785949741537192
ABS_f_D 0.4153594970703125
DISS_f10_D 0.489585246684545
DISS_wf10_D 0.2597744141343992
CT_f_e_conn 0.3775620280474649
CT_f_conn_D_An 0.3842254142022703
CT_f_conn_A_Ca 1.0
CT_e_conn 700
CT_e_D_An 700
CT_e_A_Ca 1872
CT_n_D_adj_An 512
CT_n_A_adj_Ca 512
CT_f_D_tort1 1.0
CT_f_A_tort1 0.623489494975858
