Morphology: data_0.5_3.6_000540
STAT_n 65536
STAT_e 3551
STAT_n_D 32832
STAT_n_A 32704
STAT_CC_D 6
STAT_CC_A 5
STAT_CC_D_An 1
STAT_CC_A_Ca 1
ABS_wf_D 0.3035009382059145
ABS_f_D 0.5009765625
DISS_f10_D 0.7957175925925926
DISS_wf10_D 0.42005105824028405
CT_f_e_conn 0.19712756969867642
CT_f_conn_D_An 0.7635843079922028
CT_f_conn_A_Ca 0.5680956457925636
CT_e_conn 700
CT_e_D_An 2451
CT_e_A_Ca 1828
CT_n_D_adj_An 512
CT_n_A_adj_Ca 512
CT_f_D_tort1 0.40370961308336656
CT_f_A_tort1 0.4988966036923408
