Morphology: data_0.586_2.8_000280
STAT_n 65536
STAT_e 2678
STAT_n_D 25982
STAT_n_A 39554
STAT_CC_D 11
STAT_CC_A 1
STAT_CC_D_An 1
STAT_CC_A_Ca 1
ABS_f_D 0.396453857421875
DISS_f10_D 0.6959818335770919
DISS_wf10_D 0.4008230824107955
CT_f_e_conn 0.3793876026885736
CT_f_conn_D_An 0.468594
CT_f_conn_A_Ca 1.0
CT_e_conn 1016
CT_e_D_An 1016
CT_e_A_Ca 2678
CT_n_D_adj_An 512
CT_n_A_adj_Ca 512
CT_f_D_tort1 0.4238318836117312
CT_f_A_tort1 0.4981544218031046
