Morphology: data_0.514_2.8_005540
STAT_n 65536
STAT_e 1520
STAT_n_D 31702
STAT_n_A 33834
STAT_CC_D 2
STAT_CC_A 1
STAT_CC_D_An 1
STAT_CC_A_Ca 1
ABS_f_D 0.483734130859375
DISS_f10_D 0.38249952684373223
DISS_wf10_D 0.2015306550802346
CT_f_e_conn 0.4855263157894737
CT_f_conn_D_An 0.714655226799571
CT_f_conn_A_Ca 1.0
CT_e_conn 738
CT_e_D_An 999
CT_e_A_Ca 521
CT_n_D_adj_An 512
CT_n_A_adj_Ca 512
CT_f_D_tort1 0.7943591101694916
CT_f_A_tort1 0.5556836318496188
