Morphology: data_0.5_2.6_004020
STAT_n 65536
STAT_e 1280
STAT_n_D 32927
STAT_n_A 32609
STAT_CC_D 1
STAT_CC_A 2
STAT_CC_D_An 1
STAT_CC_A_Ca 1
ABS_f_D 0.5024261474609375
DISS_f10_D 0.3208612992377077
DISS_wf10_D 0.1820491733671888
CT_f_e_conn 0.78125
CT_f_conn_D_An 1.0
CT_f_conn_A_Ca 0.897912
CT_e_conn 1000
CT_e_D_An 1280
CT_e_A_Ca 1000
CT_n_D_adj_An 512
CT_n_A_adj_Ca 512
CT_f_D_tort1 0.7180125732681386
CT_f_A_tort1 0.8170137078720598
