Morphology: data_0.558_2.6_000100
STAT_n 65536
STAT_e 3342
STAT_n_D 27362
STAT_n_A 38174
STAT_CC_D 11
STAT_CC_A 1
STAT_CC_D_An 1
STAT_CC_A_Ca 1
ABS_f_D 0.417510986328125
DISS_f10_D 0.8181419486879614
DISS_wf10_D 0.45004524314833844
CT_f_e_conn 0.2896469180131658
CT_f_conn_D_An 0.4196330677582048
CT_f_conn_A_Ca 1.0
CT_e_conn 968
CT_e_D_An 1043
CT_e_A_Ca 2299
CT_n_D_adj_An 512
CT_n_A_adj_Ca 512
CT_f_D_tort1 0.768245950182895
CT_f_A_tort1 0.3589615968984125
